url_length,dot_count,has_at,is_https,subdomain_count,is_ip_address,suspicious_tld,form_action_mismatch,has_password_field,external_script_count,label
32,3,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,1
24,3,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
49,2,0,1,1,0,0,0,0,0,1
70,3,0,1,1,0,0,0,0,0,1
28,2,0,0,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
21,3,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
36,2,0,1,1,0,1,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,1,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
57,2,0,1,1,0,0,0,0,0,1
62,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
41,3,0,1,2,0,0,0,0,0,1
21,3,0,1,1,0,0,0,0,0,0
65,2,0,1,1,0,0,0,0,0,1
42,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
21,3,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,1
60,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
34,1,0,1,0,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
43,2,0,0,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
42,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
36,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
54,1,0,0,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
33,2,0,1,1,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
21,2,0,0,1,0,0,0,0,0,1
35,2,0,1,1,0,0,0,0,0,0
119,1,0,1,0,0,0,0,0,0,1
113,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
24,1,0,0,0,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
31,2,0,0,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,1,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
24,2,0,0,1,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
26,3,0,1,1,0,0,0,0,0,0
41,3,0,1,2,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
67,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,1,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
23,2,0,0,1,0,0,0,0,0,1
30,2,0,0,1,0,0,0,0,0,1
33,2,0,1,1,0,0,0,0,0,0
190,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
28,1,0,1,0,0,1,0,0,0,1
23,3,0,1,1,0,0,0,0,0,0
43,2,0,1,1,0,0,0,0,0,1
37,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
82,1,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,1,0,0,0,0
34,3,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
40,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
88,3,0,1,2,0,1,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
85,3,0,1,2,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
38,2,0,1,1,0,0,0,0,0,1
37,2,0,1,1,0,0,0,0,0,0
102,1,0,1,0,0,0,0,0,0,1
79,1,0,1,0,0,0,0,0,0,1
48,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,1,0,0,0,1
114,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
31,1,0,1,0,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,1,0,0,0,1
29,2,0,1,1,0,0,0,0,0,1
93,1,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
83,1,0,1,0,0,1,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
80,1,0,1,0,0,0,0,0,0,1
48,3,0,1,2,0,0,0,0,0,1
67,3,0,0,2,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,1,0,0,0,0
21,3,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,1
61,2,0,0,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
22,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,1,0,0,0,0
43,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
22,1,0,1,0,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
43,2,0,1,1,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
21,3,0,1,1,0,0,0,0,0,0
104,3,0,1,2,0,0,0,0,0,1
39,3,0,1,2,0,0,0,0,0,1
235,3,0,0,0,1,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
47,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
285,3,0,1,2,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
46,3,0,1,2,0,0,0,0,0,1
20,1,0,1,0,0,0,0,0,0,1
28,2,0,1,1,0,1,0,0,0,0
52,3,0,1,2,0,0,0,0,0,1
58,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,1,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,1,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
38,4,0,1,3,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
89,4,0,1,3,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
39,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
286,3,0,0,0,1,0,0,0,0,1
43,2,0,1,1,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
65,1,0,1,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
44,3,0,1,2,0,0,0,0,0,1
50,2,0,1,1,0,0,0,0,0,1
24,3,0,1,1,0,0,0,0,0,0
65,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
22,1,0,0,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
63,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,1,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
61,3,0,0,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
45,2,0,1,1,0,0,0,0,0,1
35,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
43,2,0,1,1,0,0,0,0,0,0
99,3,0,1,2,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
37,3,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
23,3,0,1,1,0,0,0,0,0,0
25,3,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
44,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,0
38,2,0,0,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
143,2,0,1,1,0,0,0,0,0,1
48,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
22,2,0,0,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
109,3,1,1,2,0,0,0,0,0,1
35,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
33,3,0,1,1,0,0,0,0,0,0
68,2,0,1,1,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
61,2,0,1,1,0,0,0,0,0,1
28,3,0,1,1,0,0,0,0,0,0
63,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
47,2,0,1,1,0,0,0,0,0,1
81,1,0,1,0,0,0,0,0,0,1
25,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,1,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,1,0,0,0,0
73,2,1,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
34,3,0,1,1,0,0,0,0,0,0
65,3,0,1,2,0,0,0,0,0,1
28,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
27,3,0,1,2,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
114,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
85,3,0,1,2,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
24,3,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
48,1,0,1,0,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
22,3,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
17,1,0,1,0,0,0,0,0,0,1
16,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,1,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,0
106,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
29,1,0,1,0,0,1,0,0,0,1
26,2,0,1,1,0,1,0,0,0,0
23,3,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
24,1,0,1,0,0,0,0,0,0,1
30,1,0,1,0,0,1,0,0,0,1
21,2,0,0,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,1
50,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
49,2,0,1,1,0,0,0,0,0,1
108,3,0,1,2,0,0,0,0,0,1
38,2,0,1,1,0,0,0,0,0,1
28,1,0,0,0,0,0,0,0,0,1
35,1,0,1,0,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
46,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
41,2,0,1,1,0,0,0,0,0,1
61,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
36,2,0,1,0,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
32,3,0,1,2,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
62,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
40,3,0,1,2,0,0,0,0,0,1
63,2,0,1,1,0,0,0,0,0,1
43,1,0,1,0,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
406,3,0,0,0,1,0,0,0,0,1
115,1,0,1,0,0,0,0,0,0,1
25,3,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
28,3,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
38,2,0,0,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
27,3,0,1,2,0,0,0,0,0,0
42,1,0,1,0,0,0,0,0,0,1
21,1,0,1,0,0,1,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
131,1,0,1,0,0,0,0,0,0,1
28,1,0,1,0,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
40,3,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
41,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
32,2,0,1,1,0,1,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
70,2,0,1,1,0,0,0,0,0,1
26,3,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
47,1,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,0
17,2,0,1,1,0,0,0,0,0,0
30,1,0,1,0,0,1,0,0,0,1
30,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
38,2,0,1,1,0,0,0,0,0,1
31,2,0,1,1,0,1,0,0,0,1
27,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,1,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
43,1,0,0,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
23,1,0,1,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
108,2,1,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,1
33,3,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
69,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,1,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
36,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
45,2,0,1,1,0,0,0,0,0,1
58,3,0,1,2,0,0,0,0,0,1
26,3,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
36,2,0,1,1,0,1,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
107,3,0,1,2,0,0,0,0,0,1
26,2,0,1,1,0,1,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
122,1,0,1,0,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
48,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
47,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
38,2,0,0,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
29,3,0,1,1,0,0,0,0,0,0
70,4,0,1,3,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
33,3,0,1,2,0,0,0,0,0,1
34,1,0,0,0,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,1
28,1,0,1,0,0,0,0,0,0,1
33,2,0,1,1,0,1,0,0,0,0
40,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,1,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
42,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
23,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
69,2,0,1,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
61,3,0,0,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
23,3,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
84,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,1,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
80,1,0,1,0,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
25,1,0,1,0,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
59,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
50,3,0,0,2,0,0,0,0,0,1
167,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,1,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
22,3,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
73,3,0,1,1,0,0,0,0,0,1
41,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
63,2,0,1,1,0,0,0,0,0,1
19,2,0,1,1,0,1,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,1,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
42,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
58,2,0,1,1,0,0,0,0,0,1
26,2,0,0,1,0,0,0,0,0,1
27,2,0,1,1,0,1,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
59,2,0,1,1,0,0,0,0,0,1
24,2,0,0,1,0,0,0,0,0,1
106,3,0,1,2,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
72,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
70,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,1
78,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
104,2,0,1,1,0,0,0,0,0,1
97,3,0,1,2,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
28,1,0,1,0,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
